Iteration,Cost,Temperature,Sequence
0,17,5000,2 3 1
631,17,0,00316957,2 3 1
632,17,0,003164555,2 3 1
633,17,0,003159555,2 3 1
634,17,0,003154572,2 3 1
635,17,0,003149604,2 3 1
636,17,0,003144652,2 3 1
637,17,0,003139715,2 3 1
638,17,0,003134794,2 3 1
639,17,0,003129888,2 3 1
640,17,0,003124998,2 3 1
641,17,0,003120123,2 3 1
642,17,0,003115263,2 3 1
643,17,0,003110418,2 3 1
644,17,0,003105588,2 3 1
645,17,0,003100773,2 3 1
646,17,0,003095973,2 3 1
647,17,0,003091188,2 3 1
648,17,0,003086417,2 3 1
649,17,0,003081662,2 3 1
650,17,0,003076921,2 3 1
651,17,0,003072194,2 3 1
652,17,0,003067482,2 3 1
653,17,0,003062785,2 3 1
654,17,0,003058102,2 3 1
655,17,0,003053433,2 3 1
656,17,0,003048778,2 3 1
657,17,0,003044137,2 3 1
658,17,0,003039511,2 3 1
659,17,0,003034899,2 3 1
660,17,0,0030303,2 3 1
661,17,0,003025716,2 3 1
662,17,0,003021145,2 3 1
663,17,0,003016589,2 3 1
664,17,0,003012046,2 3 1
665,17,0,003007516,2 3 1
666,17,0,003003001,2 3 1
667,17,0,002998498,2 3 1
668,17,0,00299401,2 3 1
669,17,0,002989534,2 3 1
670,17,0,002985072,2 3 1
671,17,0,002980624,2 3 1
672,17,0,002976188,2 3 1
673,17,0,002971766,2 3 1
674,17,0,002967357,2 3 1
675,17,0,002962961,2 3 1
676,17,0,002958578,2 3 1
677,17,0,002954207,2 3 1
678,17,0,00294985,2 3 1
679,17,0,002945506,2 3 1
680,17,0,002941174,2 3 1
681,17,0,002936855,2 3 1
682,17,0,002932549,2 3 1
683,17,0,002928256,2 3 1
684,17,0,002923975,2 3 1
685,17,0,002919706,2 3 1
686,17,0,00291545,2 3 1
687,17,0,002911206,2 3 1
688,17,0,002906975,2 3 1
689,17,0,002902756,2 3 1
690,17,0,002898549,2 3 1
691,17,0,002894354,2 3 1
692,17,0,002890171,2 3 1
693,17,0,002886001,2 3 1
694,17,0,002881842,2 3 1
695,17,0,002877696,2 3 1
696,17,0,002873561,2 3 1
697,17,0,002869438,2 3 1
698,17,0,002865328,2 3 1
699,17,0,002861228,2 3 1
700,17,0,002857141,2 3 1
701,17,0,002853065,2 3 1
702,17,0,002849001,2 3 1
703,17,0,002844949,2 3 1
704,17,0,002840908,2 3 1
705,17,0,002836878,2 3 1
706,17,0,00283286,2 3 1
707,17,0,002828853,2 3 1
708,17,0,002824857,2 3 1
709,17,0,002820873,2 3 1
710,17,0,0028169,2 3 1
711,17,0,002812938,2 3 1
712,17,0,002808988,2 3 1
713,17,0,002805048,2 3 1
714,17,0,00280112,2 3 1
715,17,0,002797202,2 3 1
716,17,0,002793295,2 3 1
717,17,0,0027894,2 3 1
718,17,0,002785515,2 3 1
719,17,0,002781641,2 3 1
720,17,0,002777777,2 3 1
721,17,0,002773924,2 3 1
722,17,0,002770083,2 3 1
723,17,0,002766251,2 3 1
724,17,0,00276243,2 3 1
725,17,0,00275862,2 3 1
726,17,0,00275482,2 3 1
727,17,0,002751031,2 3 1
728,17,0,002747252,2 3 1
729,17,0,002743484,2 3 1
730,17,0,002739725,2 3 1
731,17,0,002735978,2 3 1
732,17,0,00273224,2 3 1
733,17,0,002728513,2 3 1
734,17,0,002724795,2 3 1
735,17,0,002721088,2 3 1
736,17,0,002717391,2 3 1
737,17,0,002713704,2 3 1
738,17,0,002710027,2 3 1
739,17,0,002706359,2 3 1
740,17,0,002702702,2 3 1
741,17,0,002699055,2 3 1
742,17,0,002695417,2 3 1
743,17,0,00269179,2 3 1
744,17,0,002688172,2 3 1
745,17,0,002684563,2 3 1
746,17,0,002680965,2 3 1
747,17,0,002677376,2 3 1
748,17,0,002673796,2 3 1
749,17,0,002670227,2 3 1
750,17,0,002666666,2 3 1
751,17,0,002663115,2 3 1
752,17,0,002659574,2 3 1
753,17,0,002656042,2 3 1
754,17,0,00265252,2 3 1
755,17,0,002649006,2 3 1
756,17,0,002645503,2 3 1
757,17,0,002642008,2 3 1
758,17,0,002638522,2 3 1
759,17,0,002635046,2 3 1
760,17,0,002631579,2 3 1
761,17,0,002628121,2 3 1
762,17,0,002624672,2 3 1
763,17,0,002621232,2 3 1
764,17,0,002617801,2 3 1
765,17,0,002614379,2 3 1
766,17,0,002610966,2 3 1
767,17,0,002607562,2 3 1
768,17,0,002604167,2 3 1
769,17,0,00260078,2 3 1
770,17,0,002597403,2 3 1
771,17,0,002594034,2 3 1
772,17,0,002590674,2 3 1
773,17,0,002587322,2 3 1
774,17,0,00258398,2 3 1
775,17,0,002580645,2 3 1
776,17,0,00257732,2 3 1
777,17,0,002574003,2 3 1
778,17,0,002570695,2 3 1
779,17,0,002567395,2 3 1
780,17,0,002564103,2 3 1
781,17,0,00256082,2 3 1
782,17,0,002557545,2 3 1
783,17,0,002554279,2 3 1
784,17,0,002551021,2 3 1
785,17,0,002547771,2 3 1
786,17,0,00254453,2 3 1
787,17,0,002541296,2 3 1
788,17,0,002538071,2 3 1
789,17,0,002534855,2 3 1
790,17,0,002531646,2 3 1
791,17,0,002528446,2 3 1
792,17,0,002525253,2 3 1
793,17,0,002522069,2 3 1
794,17,0,002518892,2 3 1
795,17,0,002515724,2 3 1
796,17,0,002512563,2 3 1
797,17,0,002509411,2 3 1
798,17,0,002506266,2 3 1
799,17,0,00250313,2 3 1
800,17,0,002500001,2 3 1
801,17,0,00249688,2 3 1
802,17,0,002493766,2 3 1
803,17,0,002490661,2 3 1
804,17,0,002487563,2 3 1
805,17,0,002484473,2 3 1
806,17,0,00248139,2 3 1
807,17,0,002478315,2 3 1
808,17,0,002475248,2 3 1
809,17,0,002472189,2 3 1
810,17,0,002469136,2 3 1
811,17,0,002466092,2 3 1
812,17,0,002463055,2 3 1
813,17,0,002460025,2 3 1
814,17,0,002457003,2 3 1
815,17,0,002453988,2 3 1
816,17,0,002450981,2 3 1
817,17,0,002447981,2 3 1
818,17,0,002444989,2 3 1
819,17,0,002442003,2 3 1
820,17,0,002439025,2 3 1
821,17,0,002436054,2 3 1
822,17,0,002433091,2 3 1
823,17,0,002430135,2 3 1
824,17,0,002427185,2 3 1
825,17,0,002424243,2 3 1
826,17,0,002421309,2 3 1
827,17,0,002418381,2 3 1
828,17,0,00241546,2 3 1
829,17,0,002412546,2 3 1
830,17,0,00240964,2 3 1
831,17,0,00240674,2 3 1
832,17,0,002403847,2 3 1
833,17,0,002400962,2 3 1
834,17,0,002398083,2 3 1
835,17,0,002395211,2 3 1
836,17,0,002392346,2 3 1
837,17,0,002389488,2 3 1
838,17,0,002386636,2 3 1
839,17,0,002383791,2 3 1
840,17,0,002380953,2 3 1
841,17,0,002378122,2 3 1
842,17,0,002375298,2 3 1
843,17,0,00237248,2 3 1
844,17,0,002369669,2 3 1
845,17,0,002366865,2 3 1
846,17,0,002364067,2 3 1
847,17,0,002361276,2 3 1
848,17,0,002358492,2 3 1
849,17,0,002355714,2 3 1
850,17,0,002352942,2 3 1
851,17,0,002350178,2 3 1
852,17,0,002347419,2 3 1
853,17,0,002344667,2 3 1
854,17,0,002341922,2 3 1
855,17,0,002339183,2 3 1
856,17,0,00233645,2 3 1
857,17,0,002333723,2 3 1
858,17,0,002331004,2 3 1
859,17,0,00232829,2 3 1
860,17,0,002325583,2 3 1
861,17,0,002322881,2 3 1
862,17,0,002320187,2 3 1
863,17,0,002317498,2 3 1
